"Id","GameId","Offense","OffenseConference","Defense","DefenseConference","DriveNumber","Scoring","StartPeriod","StartYardline","StartYardsToGoal","StartTime Minutes","StartTime Seconds","EndPeriod","EndYardline","EndYardsToGoal","EndTime Minutes","EndTime Seconds","Plays","Yards","DriveResult","IsHomeOffense","StartOffenseScore","StartDefenseScore","EndOffenseScore","EndDefenseScore"
"40153141316","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","16","false","2","88","88","1","15","2","79","79","0","0","2","9","END OF HALF","false","0","23","0","23"
"40153141317","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","17","false","3","22","78","14","54","3","34","66","12","40","4","12","PUNT","true","23","0","23","0"
"40153141318","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","18","false","3","79","79","12","40","3","50","50","11","9","5","29","FUMBLE","false","0","23","0","23"
"40153141319","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","19","false","3","52","48","11","9","3","72","28","7","17","9","20","MISSED FG","true","23","0","23","0"
"40153141320","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","20","false","3","72","72","7","17","3","73","73","5","34","3","-1","PUNT","false","0","23","0","23"
"40153141321","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","21","true","3","34","66","5","34","3","100","0","1","55","8","66","TD","true","23","0","30","0"
"40153141322","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","22","false","3","75","75","1","55","4","39","39","12","49","10","36","DOWNS","false","0","30","0","30"
"40153141323","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","23","true","4","39","61","12","49","4","100","0","7","39","11","61","TD","true","30","0","37","0"
"40153141324","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","24","false","4","75","75","7","39","4","94","94","5","34","3","-19","PUNT","false","0","37","0","37"
"40153141325","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","25","false","4","59","41","5","34","4","59","41","3","55","3","0","PUNT","true","37","0","37","0"
"40153141326","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","26","false","4","90","90","3","55","4","91","91","3","41","1","-1","FUMBLE","false","0","37","0","37"
"40153141327","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","27","true","4","91","9","3","41","4","100","0","3","5","2","9","TD","true","37","0","44","0"
"40153141328","401531413","Gardner-Webb","Big South-OVC","East Carolina","American Athletic","28","false","4","65","65","3","4","4","56","56","0","25","4","9","PUNT","false","0","44","0","44"
"40153141329","401531413","East Carolina","American Athletic","Gardner-Webb","Big South-OVC","29","false","4","23","77","0","25","4","23","77","0","0","1","0","END OF GAME","true","44","0","44","0"
"4015314141","401531414","Rice","American Athletic","East Carolina","American Athletic","1","false","1","25","75","15","0","1","34","66","13","33","3","9","PUNT","true","0","0","0","0"
"4015314142","401531414","East Carolina","American Athletic","Rice","American Athletic","2","true","1","74","74","13","33","1","18","18","7","17","14","56","FG","false","0","0","3","0"
"4015314143","401531414","Rice","American Athletic","East Carolina","American Athletic","3","false","1","25","75","7","17","1","52","48","6","1","4","27","INT","true","0","3","0","3"
"4015314144","401531414","East Carolina","American Athletic","Rice","American Athletic","4","false","1","75","75","6","1","1","69","69","4","24","3","6","PUNT","false","3","0","3","0"
"4015314145","401531414","Rice","American Athletic","East Carolina","American Athletic","5","true","1","53","47","4","24","1","77","23","2","34","5","24","FG","true","0","3","3","3"
"4015314146","401531414","East Carolina","American Athletic","Rice","American Athletic","6","false","1","75","75","2","34","1","28","28","0","0","4","47","INT","false","3","3","3","3"
"4015314147","401531414","Rice","American Athletic","East Carolina","American Athletic","7","true","2","48","52","15","0","2","100","0","11","32","7","59","TD","true","3","3","10","3"
"4015314148","401531414","East Carolina","American Athletic","Rice","American Athletic","8","false","2","75","75","11","32","2","52","52","10","0","3","23","PUNT","false","3","10","3","10"
"4015314149","401531414","Rice","American Athletic","East Carolina","American Athletic","9","false","2","13","87","10","0","2","6","94","7","34","3","-7","PUNT","true","10","3","10","3"
"40153141410","401531414","East Carolina","American Athletic","Rice","American Athletic","10","true","2","54","54","7","34","2","10","10","2","51","10","44","FG","false","3","10","6","10"
"40153141411","401531414","Rice","American Athletic","East Carolina","American Athletic","11","false","2","25","75","2","51","2","26","74","1","33","4","1","PUNT","true","10","6","10","6"
"40153141412","401531414","East Carolina","American Athletic","Rice","American Athletic","12","true","2","60","60","1","33","2","21","21","0","13","8","39","FG","false","6","10","9","10"
"40153141413","401531414","Rice","American Athletic","East Carolina","American Athletic","13","false","2","35","65","0","13","2","36","64","0","0","2","1","END OF HALF","true","10","9","10","9"
"40153141414","401531414","East Carolina","American Athletic","Rice","American Athletic","14","false","3","66","66","14","52","3","1","1","11","33","8","65","DOWNS","false","9","10","9","10"
"40153141415","401531414","Rice","American Athletic","East Carolina","American Athletic","15","false","3","1","99","11","33","3","56","44","6","35","9","55","PUNT","true","10","9","10","9"
"40153141416","401531414","East Carolina","American Athletic","Rice","American Athletic","16","false","3","87","87","6","35","3","85","85","4","59","3","2","PUNT","false","9","10","9","10"
"40153141417","401531414","Rice","American Athletic","East Carolina","American Athletic","17","true","3","47","53","4","59","3","100","0","0","49","7","53","TD","true","10","9","17","9"
"40153141418","401531414","East Carolina","American Athletic","Rice","American Athletic","18","true","3","80","80","0","43","4","0","0","8","24","17","80","TD","false","9","17","17","17"
"40153141419","401531414","Rice","American Athletic","East Carolina","American Athletic","19","true","4","25","75","8","24","4","100","0","6","24","4","75","TD","true","17","17","24","17"
"40153141420","401531414","East Carolina","American Athletic","Rice","American Athletic","20","false","4","76","76","6","16","4","29","29","3","32","6","47","DOWNS","false","17","24","17","24"
"40153141421","401531414","Rice","American Athletic","East Carolina","American Athletic","21","false","4","29","71","3","32","4","34","66","3","6","3","5","PUNT","true","24","17","24","17"
"40153141422","401531414","East Carolina","American Athletic","Rice","American Athletic","22","false","4","76","76","3","6","4","76","76","2","17","4","0","DOWNS","false","17","24","17","24"
"40153141423","401531414","Rice","American Athletic","East Carolina","American Athletic","23","false","4","76","24","2","17","4","76","24","1","11","4","0","MISSED FG","true","24","17","24","17"
"40153141424","401531414","East Carolina","American Athletic","Rice","American Athletic","24","false","4","76","76","1","11","4","61","61","0","24","6","15","DOWNS","false","17","24","17","24"
"40153141425","401531414","Rice","American Athletic","East Carolina","American Athletic","25","false","4","61","39","0","24","4","60","40","0","0","1","-1","END OF GAME","true","24","17","24","17"
"4015314151","401531415","SMU","American Athletic","East Carolina","American Athletic","1","false","1","88","88","15","0","1","82","82","13","52","3","6","PUNT","false","0","0","0","0"
